time Receptor Messenger ReceptorActive
1842.34 272 49879 228
1842.35 271 49861 229
1842.36 271 49847 229
1842.37 271 49832 229
1842.38 276 49822 224
1842.39 279 49810 221
1842.4 278 49793 222
1842.41 280 49778 220
1842.42 280 49764 220
1842.43 278 49740 222
1842.44 276 49725 224
1842.45 279 49714 221
1842.46 279 49703 221
1842.47 277 49684 223
1842.48 281 49675 219
1842.49 279 49667 221
1842.5 280 49655 220
1842.51 278 49646 222
1842.52 278 49631 222
1842.53 277 49612 223
1842.54 278 49592 222
1842.55 280 49580 220
1842.56 284 49571 216
1842.57 282 49556 218
1842.58 285 49550 215
1842.59 285 49533 215
1842.6 284 49523 216
1842.61 288 49514 212
1842.62 288 49495 212
1842.63 287 49472 213
1842.64 284 49454 216
1842.65 279 49443 221
1842.66 281 49426 219
1842.67 280 49408 220
1842.68 281 49396 219
1842.69 280 49374 220
1842.7 280 49354 220
1842.71 281 49339 219
1842.72 280 49327 220
1842.73 276 49304 224
1842.74 276 49294 224
1842.75 276 49275 224
1842.76 277 49263 223
1842.77 277 49242 223
1842.78 278 49226 222
1842.79 278 49218 222
1842.8 276 49200 224
1842.81 277 49187 223
1842.82 278 49175 222
1842.83 277 49161 223
1842.84 275 49145 225
1842.85 274 49132 226
1842.86 273 49119 227
1842.87 273 49105 227
1842.88 273 49082 227
1842.89 273 49061 227
1842.9 273 49041 227
1842.91 274 49025 226
1842.92 272 49005 228
1842.93 273 48992 227
1842.94 271 48971 229
1842.95 270 48957 230
1842.96 266 48938 234
1842.97 264 48920 236
1842.98 261 48901 239
1842.99 263 48892 237
1843 262 48876 238
1843.01 264 48862 236
1843.02 262 51204 238
1843.03 263 51193 237
1843.04 265 51182 235
1843.05 265 51174 235
1843.06 267 51163 233
1843.07 269 51146 231
1843.08 270 51129 230
1843.09 269 51119 231
1843.1 270 51106 230
1843.11 269 51090 231
1843.12 269 51077 231
1843.13 269 51055 231
1843.14 272 51047 228
1843.15 271 51035 229
1843.16 274 51015 226
1843.17 282 51013 218
1843.18 283 51001 217
1843.19 281 50983 219
1843.2 284 50972 216
1843.21 286 50964 214
1843.22 287 50943 213
1843.23 287 50937 213
1843.24 290 50927 210
1843.25 291 50911 209
1843.26 291 50899 209
1843.27 290 50884 210
1843.28 288 50862 212
1843.29 285 50843 215
1843.3 286 50826 214
1843.31 287 50813 213
1843.32 284 50798 216
1843.33 284 50781 216
1843.34 284 50769 216
1843.35 283 50759 217
1843.36 283 50737 217
1843.37 283 50720 217
1843.38 284 50704 216
1843.39 280 50683 220
1843.4 280 50672 220
1843.41 281 50660 219
1843.42 283 50650 217
1843.43 281 50630 219
1843.44 278 50610 222
1843.45 276 50589 224
1843.46 276 50577 224
1843.47 274 50560 226
1843.48 275 50550 225
1843.49 275 50539 225
1843.5 273 50528 227
1843.51 272 50512 228
1843.52 271 50494 229
1843.53 270 50477 230
1843.54 270 50460 230
1843.55 268 50437 232
1843.56 270 50424 230
1843.57 273 50413 227
1843.58 274 50395 226
1843.59 276 50381 224
1843.6 278 50373 222
1843.61 279 50363 221
1843.62 276 50348 224
1843.63 275 50334 225
1843.64 274 50322 226
1843.65 276 50309 224
1843.66 272 50291 228
1843.67 270 50279 230
1843.68 267 50257 233
1843.69 269 50246 231
1843.7 271 50237 229
1843.71 268 50222 232
1843.72 271 50214 229
1843.73 269 50190 231
1843.74 272 50182 228
1843.75 273 50170 227
1843.76 272 50154 228
1843.77 273 50137 227
1843.78 273 50123 227
1843.79 276 50115 224
1843.8 280 50101 220
1843.81 276 50081 224
1843.82 274 50064 226
1843.83 274 50050 226
1843.84 273 50035 227
1843.85 274 50025 226
1843.86 274 50009 226
1843.87 273 49983 227
1843.88 274 49966 226
1843.89 275 49947 225
1843.9 274 49925 226
1843.91 273 49910 227
1843.92 272 49894 228
1843.93 271 49880 229
1843.94 274 49865 226
1843.95 276 49851 224
1843.96 274 49837 226
1843.97 274 49822 226
1843.98 275 49806 225
1843.99 278 49799 222
1844 274 49783 226
1844.01 273 49768 227
1844.02 275 51124 225
1844.03 274 51108 226
1844.04 275 51089 225
1844.05 277 51074 223
1844.06 278 51054 222
1844.07 276 51030 224
1844.08 272 51006 228
1844.09 271 50993 229
1844.1 271 50977 229
1844.11 271 50959 229
1844.12 273 50940 227
1844.13 268 50914 232
1844.14 267 50895 233
1844.15 267 50881 233
1844.16 264 50857 236
1844.17 268 50841 232
1844.18 267 50824 233
1844.19 265 50802 235
1844.2 265 50788 235
1844.21 261 50770 239
1844.22 260 50749 240
1844.23 265 50740 235
1844.24 265 50714 235
1844.25 264 50693 236
1844.26 265 50683 235
1844.27 264 50668 236
1844.28 259 50649 241
1844.29 257 50634 243
1844.3 255 50623 245
1844.31 256 50613 244
1844.32 259 50599 241
1844.33 258 50583 242
1844.34 261 50567 239
1844.35 260 50555 240
1844.36 261 50549 239
1844.37 257 50527 243
1844.38 255 50513 245
1844.39 256 50497 244
1844.4 258 50482 242
1844.41 257 50467 243
1844.42 256 50451 244
1844.43 256 50434 244
1844.44 258 50421 242
1844.45 258 50403 242
1844.46 257 50391 243
1844.47 257 50377 243
1844.48 255 50364 245
1844.49 253 50346 247
1844.5 255 50329 245
1844.51 255 50314 245
1844.52 257 50301 243
1844.53 256 50286 244
1844.54 259 50274 241
1844.55 258 50253 242
1844.56 261 50241 239
1844.57 263 50228 237
1844.58 262 50213 238
1844.59 260 50198 240
1844.6 258 50186 242
1844.61 261 50176 239
1844.62 261 50158 239
1844.63 265 50149 235
1844.64 267 50132 233
1844.65 266 50123 234
1844.66 270 50110 230
1844.67 273 50097 227
1844.68 270 50087 230
1844.69 272 50080 228
1844.7 275 50071 225
1844.71 274 50059 226
1844.72 271 50047 229
1844.73 272 50032 228
1844.74 269 50014 231
1844.75 270 49992 230
1844.76 271 49978 229
1844.77 268 49967 232
1844.78 266 49947 234
1844.79 266 49927 234
1844.8 264 49909 236
1844.81 266 49898 234
1844.82 262 49881 238
1844.83 264 49859 236
1844.84 261 49843 239
1844.85 257 49827 243
1844.86 256 49816 244
1844.87 255 49798 245
1844.88 257 49784 243
1844.89 257 49772 243
1844.9 259 49762 241
1844.91 253 49743 247
1844.92 255 49737 245
1844.93 256 49723 244
1844.94 260 49719 240
1844.95 262 49712 238
1844.96 263 49697 237
1844.97 264 49681 236
1844.98 267 49673 233
1844.99 266 49663 234
1845 262 49638 238
1845.01 263 49625 237
1845.02 264 50977 236
1845.03 268 50961 232
1845.04 264 50948 236
1845.05 264 50931 236
1845.06 261 50915 239
1845.07 261 50906 239
1845.08 260 50889 240
1845.09 262 50870 238
1845.1 262 50859 238
1845.11 259 50846 241
1845.12 261 50830 239
1845.13 263 50819 237
1845.14 260 50805 240
1845.15 258 50787 242
1845.16 263 50780 237
1845.17 260 50762 240
1845.18 261 50753 239
1845.19 260 50736 240
1845.2 258 50724 242
1845.21 258 50706 242
1845.22 259 50690 241
1845.23 259 50670 241
1845.24 258 50653 242
1845.25 256 50639 244
1845.26 252 50618 248
1845.27 251 50601 249
1845.28 253 50585 247
1845.29 254 50565 246
1845.3 254 50551 246
1845.31 250 50526 250
1845.32 248 50511 252
1845.33 247 50494 253
1845.34 253 50491 247
1845.35 255 50476 245
1845.36 258 50460 242
1845.37 259 50450 241
1845.38 258 50431 242
1845.39 260 50419 240
1845.4 262 50405 238
1845.41 262 50389 238
1845.42 260 50374 240
1845.43 257 50358 243
1845.44 263 50346 237
1845.45 265 50334 235
1845.46 267 50321 233
1845.47 269 50306 231
1845.48 268 50278 232
1845.49 268 50267 232
1845.5 267 50259 233
1845.51 266 50248 234
1845.52 265 50236 235
1845.53 264 50222 236
1845.54 260 50205 240
1845.55 262 50192 238
1845.56 262 50174 238
1845.57 263 50162 237
1845.58 262 50145 238
1845.59 260 50129 240
1845.6 258 50111 242
1845.61 256 50096 244
1845.62 258 50081 242
1845.63 258 50067 242
1845.64 254 50051 246
1845.65 257 50036 243
1845.66 258 50021 242
1845.67 258 50007 242
1845.68 257 49988 243
1845.69 258 49972 242
1845.7 257 49954 243
1845.71 260 49945 240
1845.72 261 49937 239
1845.73 263 49927 237
1845.74 265 49920 235
1845.75 267 49905 233
1845.76 267 49888 233
1845.77 266 49869 234
1845.78 264 49854 236
1845.79 267 49845 233
1845.8 268 49831 232
1845.81 265 49812 235
1845.82 265 49800 235
1845.83 265 49787 235
1845.84 266 49777 234
1845.85 267 49767 233
1845.86 266 49755 234
1845.87 268 49740 232
1845.88 267 49725 233
1845.89 263 49712 237
1845.9 263 49698 237
1845.91 264 49681 236
1845.92 258 49663 242
1845.93 257 49647 243
1845.94 257 49629 243
1845.95 262 49622 238
1845.96 259 49603 241
1845.97 258 49593 242
1845.98 256 49582 244
1845.99 255 49562 245
1846 254 49544 246
1846.01 255 49526 245
1846.02 258 49752 242
1846.03 258 49740 242
1846.04 258 49725 242
1846.05 260 49717 240
1846.06 259 49702 241
1846.07 260 49694 240
1846.08 259 49685 241
1846.09 262 49671 238
1846.1 259 49657 241
1846.11 264 49654 236
1846.12 262 49643 238
1846.13 260 49625 240
1846.14 260 49603 240
1846.15 259 49585 241
1846.16 261 49573 239
1846.17 262 49563 238
1846.18 260 49552 240
1846.19 260 49534 240
1846.2 259 49516 241
1846.21 260 49498 240
1846.22 263 49486 237
1846.23 264 49476 236
1846.24 262 49462 238
1846.25 260 49445 240
1846.26 260 49426 240
1846.27 259 49412 241
1846.28 258 49401 242
1846.29 252 49383 248
1846.3 250 49366 250
1846.31 251 49348 249
1846.32 250 49329 250
1846.33 252 49315 248
1846.34 254 49305 246
1846.35 253 49293 247
1846.36 249 49272 251
1846.37 251 49258 249
1846.38 254 49251 246
1846.39 257 49240 243
1846.4 255 49219 245
1846.41 258 49212 242
1846.42 260 49191 240
1846.43 260 49177 240
1846.44 259 49158 241
1846.45 258 49146 242
1846.46 258 49135 242
1846.47 260 49124 240
1846.48 261 49112 239
1846.49 259 49089 241
1846.5 257 49068 243
1846.51 254 49054 246
1846.52 255 49042 245
1846.53 255 49027 245
1846.54 254 49015 246
1846.55 253 49003 247
1846.56 249 48985 251
1846.57 249 48972 251
1846.58 250 48955 250
1846.59 249 48938 251
1846.6 245 48916 255
1846.61 244 48900 256
1846.62 244 48880 256
1846.63 248 48874 252
1846.64 246 48857 254
1846.65 245 48840 255
1846.66 243 48828 257
1846.67 245 48823 255
1846.68 246 48812 254
1846.69 247 48803 253
1846.7 247 48789 253
1846.71 247 48772 253
1846.72 246 48761 254
1846.73 246 48750 254
1846.74 247 48742 253
1846.75 254 48738 246
1846.76 252 48720 248
1846.77 253 48700 247
1846.78 251 48684 249
1846.79 255 48671 245
1846.8 257 48658 243
1846.81 253 48646 247
1846.82 250 48627 250
1846.83 247 48611 253
1846.84 244 48595 256
1846.85 244 48580 256
1846.86 242 48568 258
1846.87 243 48554 257
1846.88 250 48549 250
1846.89 249 48531 251
1846.9 246 48517 254
1846.91 249 48509 251
1846.92 250 48495 250
1846.93 249 48479 251
1846.94 250 48462 250
1846.95 250 48443 250
1846.96 252 48437 248
1846.97 254 48429 246
1846.98 254 48415 246
1846.99 256 48401 244
1847 259 48389 241
1847.01 257 48379 243
1847.02 260 48611 240
1847.03 260 48595 240
1847.04 260 48580 240
1847.05 260 48564 240
1847.06 259 48554 241
1847.07 260 48538 240
1847.08 261 48520 239
1847.09 262 48509 238
1847.1 263 48497 237
1847.11 267 48490 233
1847.12 270 48482 230
1847.13 271 48472 229
1847.14 272 48464 228
1847.15 274 48455 226
1847.16 273 48440 227
1847.17 270 48429 230
1847.18 267 48412 233
1847.19 266 48397 234
1847.2 268 48383 232
1847.21 264 48364 236
1847.22 264 48350 236
1847.23 264 48336 236
1847.24 264 48316 236
1847.25 266 48299 234
1847.26 264 48283 236
1847.27 263 48264 237
1847.28 263 48245 237
1847.29 264 48235 236
1847.3 262 48225 238
1847.31 262 48210 238
1847.32 265 48198 235
1847.33 267 48179 233
1847.34 267 48158 233
1847.35 264 48145 236
1847.36 264 48131 236
1847.37 265 48114 235
1847.38 263 48092 237
1847.39 264 48080 236
1847.4 265 48064 235
1847.41 265 48048 235
1847.42 267 48032 233
1847.43 267 48025 233
1847.44 262 48003 238
1847.45 264 47989 236
1847.46 265 47968 235
1847.47 265 47958 235
1847.48 269 47945 231
1847.49 273 47940 227
1847.5 272 47916 228
1847.51 277 47905 223
1847.52 277 47890 223
1847.53 275 47873 225
1847.54 270 47850 230
1847.55 271 47835 229
1847.56 272 47825 228
1847.57 272 47812 228
1847.58 273 47797 227
1847.59 274 47786 226
1847.6 276 47769 224
1847.61 275 47757 225
1847.62 272 47741 228
1847.63 270 47727 230
1847.64 271 47709 229
1847.65 272 47693 228
1847.66 274 47679 226
1847.67 273 47666 227
1847.68 273 47653 227
1847.69 272 47641 228
1847.7 271 47635 229
1847.71 272 47628 228
1847.72 275 47612 225
1847.73 276 47599 224
1847.74 277 47588 223
1847.75 277 47574 223
1847.76 276 47556 224
1847.77 279 47544 221
1847.78 275 47529 225
1847.79 277 47520 223
1847.8 276 47499 224
1847.81 275 47483 225
1847.82 278 47478 222
1847.83 278 47465 222
1847.84 277 47451 223
1847.85 279 47439 221
1847.86 279 47426 221
1847.87 279 47415 221
1847.88 278 47402 222
1847.89 279 47387 221
1847.9 278 47373 222
1847.91 278 47367 222
1847.92 279 47347 221
1847.93 281 47338 219
1847.94 280 47325 220
1847.95 278 47310 222
1847.96 277 47296 223
1847.97 277 47281 223
1847.98 280 47268 220
1847.99 281 47252 219
1848 283 47241 217
1848.01 286 47231 214
1848.02 288 47581 212
1848.03 287 47568 213
1848.04 290 47554 210
1848.05 288 47538 212
1848.06 288 47518 212
1848.07 287 47503 213
1848.08 287 47488 213
1848.09 284 47469 216
1848.1 284 47452 216
1848.11 284 47437 216
1848.12 285 47419 215
1848.13 285 47405 215
1848.14 282 47386 218
1848.15 283 47376 217
1848.16 280 47359 220
1848.17 280 47344 220
1848.18 278 47316 222
1848.19 281 47299 219
1848.2 280 47287 220
1848.21 282 47272 218
1848.22 282 47251 218
1848.23 282 47234 218
1848.24 284 47226 216
1848.25 282 47209 218
1848.26 282 47197 218
1848.27 281 47184 219
1848.28 279 47176 221
1848.29 280 47164 220
1848.3 281 47148 219
1848.31 279 47131 221
1848.32 275 47115 225
1848.33 270 47101 230
1848.34 270 47085 230
1848.35 268 47069 232
1848.36 269 47055 231
1848.37 270 47047 230
1848.38 268 47030 232
1848.39 270 47021 230
1848.4 270 47003 230
1848.41 270 46988 230
1848.42 274 46972 226
1848.43 273 46958 227
1848.44 270 46942 230
1848.45 269 46930 231
1848.46 268 46916 232
1848.47 268 46906 232
1848.48 269 46892 231
1848.49 277 46879 223
1848.5 278 46868 222
1848.51 280 46853 220
1848.52 279 46837 221
1848.53 280 46824 220
1848.54 284 46817 216
1848.55 283 46795 217
1848.56 282 46784 218
1848.57 285 46772 215
1848.58 285 46760 215
1848.59 284 46743 216
1848.6 286 46729 214
1848.61 288 46713 212
1848.62 283 46695 217
1848.63 280 46675 220
1848.64 277 46660 223
1848.65 278 46639 222
1848.66 278 46627 222
1848.67 282 46620 218
1848.68 281 46601 219
1848.69 277 46589 223
1848.7 279 46578 221
1848.71 279 46568 221
1848.72 280 46555 220
1848.73 277 46541 223
1848.74 276 46525 224
1848.75 272 46502 228
1848.76 269 46490 231
1848.77 271 46483 229
1848.78 275 46467 225
1848.79 277 46455 223
1848.8 276 46445 224
1848.81 274 46433 226
1848.82 277 46426 223
1848.83 276 46413 224
1848.84 280 46402 220
1848.85 279 46389 221
1848.86 278 46370 222
1848.87 281 46359 219
1848.88 282 46343 218
1848.89 284 46331 216
1848.9 284 46320 216
1848.91 283 46306 217
1848.92 285 46295 215
1848.93 284 46274 216
1848.94 284 46263 216
1848.95 284 46253 216
1848.96 283 46244 217
1848.97 284 46227 216
1848.98 282 46209 218
1848.99 285 46198 215
1849 286 46190 214
1849.01 285 46181 215
1849.02 282 47988 218
1849.03 281 47975 219
1849.04 283 47967 217
1849.05 284 47951 216
1849.06 281 47933 219
1849.07 281 47916 219
1849.08 284 47912 216
1849.09 287 47900 213
1849.1 290 47895 210
1849.11 291 47884 209
1849.12 291 47874 209
1849.13 294 47864 206
1849.14 296 47848 204
1849.15 296 47838 204
1849.16 296 47833 204
1849.17 294 47816 206
1849.18 293 47802 207
1849.19 292 47787 208
1849.2 293 47777 207
1849.21 293 47763 207
1849.22 290 47743 210
1849.23 285 47726 215
1849.24 283 47708 217
1849.25 284 47691 216
1849.26 284 47682 216
1849.27 281 47664 219
1849.28 283 47653 217
1849.29 273 47629 227
1849.3 275 47619 225
1849.31 275 47603 225
1849.32 276 47595 224
1849.33 275 47580 225
1849.34 277 47565 223
1849.35 275 47554 225
1849.36 272 47541 228
1849.37 272 47533 228
1849.38 272 47515 228
1849.39 271 47494 229
1849.4 273 47483 227
1849.41 273 47473 227
1849.42 272 47465 228
1849.43 273 47452 227
1849.44 275 47432 225
1849.45 275 47416 225
1849.46 278 47402 222
1849.47 279 47391 221
1849.48 280 47378 220
1849.49 278 47356 222
1849.5 283 47354 217
1849.51 284 47338 216
1849.52 282 47328 218
1849.53 283 47310 217
1849.54 277 47292 223
1849.55 278 47280 222
1849.56 275 47270 225
1849.57 275 47251 225
1849.58 280 47241 220
1849.59 282 47228 218
1849.6 282 47213 218
1849.61 282 47201 218
1849.62 282 47194 218
1849.63 285 47185 215
1849.64 284 47171 216
1849.65 284 47156 216
1849.66 285 47134 215
1849.67 285 47117 215
1849.68 281 47099 219
1849.69 281 47088 219
1849.7 283 47077 217
1849.71 284 47069 216
1849.72 281 47053 219
1849.73 283 47041 217
1849.74 283 47028 217
1849.75 284 47014 216
1849.76 285 47006 215
1849.77 282 46990 218
1849.78 285 46984 215
1849.79 281 46972 219
1849.8 281 46957 219
1849.81 279 46947 221
1849.82 279 46933 221
1849.83 279 46923 221
1849.84 280 46913 220
1849.85 279 46893 221
1849.86 277 46881 223
1849.87 277 46870 223
1849.88 282 46855 218
1849.89 281 46839 219
1849.9 281 46833 219
1849.91 280 46820 220
1849.92 282 46811 218
1849.93 281 46792 219
1849.94 282 46780 218
1849.95 280 46765 220
1849.96 283 46750 217
1849.97 286 46740 214
1849.98 290 46733 210
1849.99 290 46724 210
1850 293 46709 207
1850.01 296 46699 204
1850.02 297 47489 203
1850.03 298 47481 202
1850.04 296 47463 204
1850.05 296 47451 204
1850.06 294 47435 206
1850.07 294 47420 206
1850.08 297 47410 203
1850.09 299 47396 201
1850.1 301 47385 199
1850.11 304 47368 196
1850.12 305 47355 195
1850.13 306 47338 194
1850.14 304 47318 196
1850.15 304 47293 196
1850.16 298 47276 202
1850.17 298 47267 202
1850.18 296 47254 204
1850.19 295 47235 205
1850.2 296 47212 204
1850.21 297 47196 203
1850.22 297 47192 203
1850.23 297 47187 203
1850.24 297 47170 203
1850.25 297 47152 203
1850.26 290 47130 210
1850.27 291 47117 209
1850.28 289 47095 211
1850.29 292 47082 208
1850.3 292 47067 208
1850.31 292 47050 208
1850.32 293 47036 207
1850.33 291 47014 209
1850.34 293 47008 207
1850.35 296 46993 204
1850.36 296 46977 204
1850.37 294 46964 206
1850.38 293 46944 207
1850.39 293 46937 207
1850.4 292 46922 208
1850.41 292 46911 208
1850.42 291 46894 209
1850.43 291 46883 209
1850.44 290 46869 210
1850.45 291 46861 209
1850.46 289 46849 211
1850.47 289 46832 211
1850.48 288 46816 212
1850.49 290 46795 210
1850.5 287 46779 213
1850.51 287 46761 213
1850.52 286 46745 214
1850.53 282 46729 218
1850.54 278 46713 222
1850.55 279 46702 221
1850.56 278 46686 222
1850.57 278 46676 222
1850.58 277 46663 223
1850.59 276 46645 224
1850.6 274 46624 226
1850.61 274 46604 226
1850.62 271 46587 229
1850.63 272 46572 228
1850.64 274 46559 226
1850.65 272 46539 228
1850.66 272 46527 228
1850.67 273 46508 227
1850.68 273 46491 227
1850.69 278 46477 222
1850.7 279 46463 221
1850.71 275 46447 225
1850.72 278 46439 222
1850.73 277 46421 223
1850.74 272 46405 228
1850.75 274 46390 226
1850.76 271 46377 229
1850.77 272 46368 228
1850.78 273 46357 227
1850.79 274 46344 226
1850.8 271 46329 229
1850.81 270 46318 230
1850.82 271 46307 229
1850.83 275 46298 225
1850.84 279 46289 221
1850.85 280 46272 220
1850.86 281 46257 219
1850.87 283 46241 217
1850.88 280 46223 220
1850.89 277 46208 223
1850.9 281 46194 219
1850.91 279 46178 221
1850.92 277 46163 223
1850.93 277 46148 223
1850.94 279 46139 221
1850.95 280 46128 220
1850.96 282 46119 218
1850.97 280 46098 220
1850.98 278 46079 222
1850.99 279 46065 221
1851 280 46051 220
1851.01 280 46030 220
1851.02 282 48553 218
1851.03 282 48541 218
1851.04 280 48526 220
1851.05 279 48511 221
1851.06 279 48499 221
1851.07 281 48486 219
1851.08 283 48476 217
1851.09 281 48463 219
1851.1 276 48445 224
1851.11 276 48433 224
1851.12 275 48416 225
1851.13 279 48409 221
1851.14 279 48395 221
1851.15 279 48382 221
1851.16 274 48372 226
1851.17 277 48362 223
1851.18 278 48351 222
1851.19 277 48339 223
1851.2 275 48331 225
1851.21 276 48319 224
1851.22 278 48303 222
1851.23 278 48286 222
1851.24 279 48270 221
1851.25 279 48257 221
1851.26 279 48245 221
1851.27 275 48225 225
1851.28 273 48212 227
1851.29 272 48200 228
1851.3 272 48186 228
1851.31 272 48169 228
1851.32 274 48157 226
1851.33 272 48143 228
1851.34 270 48131 230
1851.35 269 48118 231
1851.36 270 48103 230
1851.37 271 48081 229
1851.38 271 48062 229
1851.39 270 48033 230
1851.4 269 48023 231
1851.41 266 48007 234
1851.42 269 47994 231
1851.43 269 47984 231
1851.44 268 47974 232
1851.45 274 47959 226
1851.46 274 47940 226
1851.47 273 47932 227
1851.48 273 47921 227
1851.49 275 47911 225
1851.5 275 47899 225
1851.51 273 47885 227
1851.52 275 47873 225
1851.53 273 47856 227
1851.54 275 47844 225
1851.55 274 47834 226
1851.56 270 47815 230
1851.57 268 47795 232
1851.58 270 47784 230
1851.59 269 47766 231
1851.6 267 47753 233
1851.61 265 47741 235
1851.62 267 47728 233
1851.63 268 47718 232
1851.64 270 47714 230
1851.65 271 47699 229
1851.66 270 47686 230
1851.67 274 47674 226
1851.68 274 47660 226
1851.69 271 47644 229
1851.7 270 47632 230
1851.71 272 47622 228
1851.72 271 47611 229
1851.73 267 47593 233
1851.74 267 47578 233
1851.75 268 47566 232
1851.76 268 47553 232
1851.77 269 47539 231
1851.78 269 47522 231
1851.79 269 47510 231
1851.8 267 47490 233
1851.81 272 47484 228
1851.82 269 47468 231
1851.83 267 47450 233
1851.84 269 47431 231
1851.85 273 47423 227
1851.86 270 47402 230
1851.87 270 47381 230
1851.88 268 47362 232
1851.89 268 47349 232
1851.9 268 47327 232
1851.91 272 47318 228
1851.92 273 47304 227
1851.93 274 47286 226
1851.94 275 47280 225
1851.95 277 47261 223
1851.96 279 47253 221
1851.97 279 47239 221
1851.98 277 47215 223
1851.99 277 47194 223
1852 275 47177 225
1852.01 276 47166 224
1852.02 274 49733 226
1852.03 273 49721 227
1852.04 272 49710 228
1852.05 273 49694 227
1852.06 273 49678 227
1852.07 276 49674 224
1852.08 281 49664 219
1852.09 278 49647 222
1852.1 281 49638 219
1852.11 280 49623 220
1852.12 280 49607 220
1852.13 280 49593 220
1852.14 277 49577 223
1852.15 277 49552 223
1852.16 275 49528 225
1852.17 274 49516 226
1852.18 274 49502 226
1852.19 273 49492 227
1852.2 268 49481 232
1852.21 266 49475 234
1852.22 265 49454 235
1852.23 263 49436 237
1852.24 264 49417 236
1852.25 268 49410 232
1852.26 266 49394 234
1852.27 269 49384 231
1852.28 270 49366 230
1852.29 270 49357 230
1852.3 268 49338 232
1852.31 265 49328 235
1852.32 265 49316 235
1852.33 264 49302 236
1852.34 267 49297 233
1852.35 267 49281 233
1852.36 267 49258 233
1852.37 270 49251 230
1852.38 270 49242 230
1852.39 268 49227 232
1852.4 275 49216 225
1852.41 273 49198 227
1852.42 278 49197 222
1852.43 275 49180 225
1852.44 277 49170 223
1852.45 275 49155 225
1852.46 276 49140 224
1852.47 274 49124 226
1852.48 271 49109 229
1852.49 270 49094 230
1852.5 270 49079 230
1852.51 271 49066 229
1852.52 275 49056 225
1852.53 276 49041 224
1852.54 277 49031 223
1852.55 274 49015 226
1852.56 273 48997 227
1852.57 274 48983 226
1852.58 273 48971 227
1852.59 272 48961 228
1852.6 272 48949 228
1852.61 274 48933 226
1852.62 272 48915 228
1852.63 269 48900 231
1852.64 271 48889 229
1852.65 271 48877 229
1852.66 271 48866 229
1852.67 272 48853 228
1852.68 274 48837 226
1852.69 275 48828 225
1852.7 271 48812 229
1852.71 275 48801 225
1852.72 274 48779 226
1852.73 273 48763 227
1852.74 270 48748 230
1852.75 267 48727 233
1852.76 273 48717 227
1852.77 277 48710 223
1852.78 278 48694 222
1852.79 276 48670 224
1852.8 275 48660 225
1852.81 276 48648 224
1852.82 275 48629 225
1852.83 277 48614 223
1852.84 280 48599 220
1852.85 280 48585 220
1852.86 280 48575 220
1852.87 277 48552 223
1852.88 278 48534 222
1852.89 278 48522 222
1852.9 273 48501 227
1852.91 268 48485 232
1852.92 274 48474 226
1852.93 277 48460 223
1852.94 273 48439 227
1852.95 272 48426 228
1852.96 275 48414 225
1852.97 276 48395 224
1852.98 276 48376 224
1852.99 278 48367 222
1853 276 48355 224
1853.01 277 48348 223
1853.02 277 51224 223
1853.03 279 51217 221
1853.04 275 51202 225
1853.05 277 51198 223
1853.06 279 51186 221
1853.07 276 51173 224
1853.08 274 51162 226
1853.09 274 51146 226
1853.1 272 51133 228
1853.11 275 51115 225
1853.12 276 51093 224
1853.13 270 51066 230
1853.14 271 51052 229
1853.15 275 51044 225
1853.16 278 51036 222
1853.17 278 51022 222
1853.18 277 51007 223
1853.19 275 50987 225
1853.2 274 50965 226
1853.21 275 50958 225
1853.22 272 50944 228
1853.23 276 50936 224
1853.24 276 50919 224
1853.25 272 50898 228
1853.26 273 50885 227
1853.27 273 50882 227
1853.28 277 50868 223
1853.29 281 50852 219
1853.3 279 50838 221
1853.31 278 50822 222
1853.32 280 50808 220
1853.33 280 50791 220
1853.34 281 50778 219
1853.35 281 50768 219
1853.36 284 50758 216
1853.37 283 50747 217
1853.38 285 50736 215
1853.39 285 50721 215
1853.4 285 50703 215
1853.41 282 50680 218
1853.42 285 50673 215
1853.43 285 50666 215
1853.44 286 50655 214
1853.45 285 50642 215
1853.46 284 50631 216
1853.47 285 50612 215
1853.48 283 50595 217
1853.49 282 50580 218
1853.5 281 50566 219
1853.51 282 50557 218
1853.52 285 50549 215
1853.53 286 50536 214
1853.54 285 50519 215
1853.55 282 50501 218
1853.56 281 50487 219
1853.57 282 50469 218
1853.58 281 50452 219
1853.59 277 50435 223
1853.6 278 50427 222
1853.61 276 50411 224
1853.62 274 50395 226
1853.63 272 50373 228
1853.64 276 50362 224
1853.65 279 50357 221
1853.66 279 50343 221
1853.67 282 50333 218
1853.68 279 50317 221
1853.69 279 50306 221
1853.7 279 50294 221
1853.71 276 50276 224
1853.72 277 50260 223
1853.73 274 50242 226
1853.74 272 50224 228
1853.75 271 50207 229
1853.76 273 50192 227
1853.77 272 50175 228
1853.78 271 50158 229
1853.79 271 50136 229
1853.8 268 50114 232
1853.81 270 50107 230
1853.82 270 50093 230
1853.83 268 50075 232
1853.84 268 50058 232
1853.85 268 50046 232
1853.86 270 50042 230
1853.87 268 50030 232
1853.88 268 50016 232
1853.89 265 50000 235
1853.9 268 49988 232
1853.91 265 49968 235
1853.92 265 49954 235
1853.93 266 49940 234
1853.94 262 49924 238
1853.95 262 49907 238
1853.96 263 49896 237
1853.97 255 49870 245
1853.98 257 49862 243
1853.99 258 49849 242
1854 260 49840 240
